SummaryNr,Degree,Nature,Occupation,FallDist,Cause,FatCause
201067931,3,1,1,3,2,2
201068194,3,1,5,2,2,7
200262475,4,6,12,3,2,7
200262475,1,6,12,3,2,7
200553493,4,6,12,2,12,7
200513554,4,6,1,3,3,7
200513554,1,7,1,3,3,7
200513554,3,6,1,3,3,7
202340600,4,6,2,3,3,7
202340600,3,1,2,3,3,7
200528941,4,6,15,2,3,7
201118395,3,1,1,1,11,7
201923273,4,6,5,3,3,7
202354536,3,1,2,2,2,7
201166014,3,1,1,1,6,7
202004537,4,6,12,2,11,4
200650976,4,6,12,2,2,2
200921542,4,3,15,2,8,4
201954070,1,1,5,2,2,2
171262454,1,1,12,2,16,7
200012102,3,1,2,1,2,2
170368617,4,3,5,2,2,2
201085842,3,1,2,2,2,2
201862661,4,6,5,3,3,4
201159852,3,6,5,1,2,2
200773679,3,1,12,2,2,2
200674976,4,1,15,3,13,4
170840938,3,1,2,2,2,2
201991296,3,1,12,1,2,7
200783272,4,7,12,2,2,7
201798618,3,1,12,2,2,2
201118379,3,1,2,1,2,2
202439733,3,3,2,1,2,7
200712305,4,3,12,1,11,4
201772563,4,3,12,1,6,7
202340568,4,6,12,3,2,7
201311297,4,3,12,2,2,7
201105525,3,1,5,2,2,2
201041910,3,1,1,3,2,7
201145703,3,1,15,1,11,2
201798881,3,3,2,2,2,2
000901918,4,1,15,3,3,2
201486826,3,3,1,2,1,7
014269674,4,6,6,3,6,2
201058658,3,1,15,2,8,2
201991130,1,7,2,1,3,7
200122570,4,3,12,2,2,7
201145968,3,7,1,3,2,7
170366611,4,3,1,3,3,7
200773349,1,1,12,1,3,7
200773364,3,1,12,3,2,4
200773356,3,1,12,1,1,7
200082022,1,1,12,2,2,2
200602712,4,3,12,1,2,7
200674935,4,6,12,2,3,2
201352549,4,7,12,2,2,7
201105384,3,1,5,2,2,2
201105335,3,1,2,1,3,7
201923240,4,3,1,2,3,2
201311289,4,3,12,3,2,2
201261682,4,6,6,1,3,7
201522059,4,1,12,1,2,2
200801215,3,1,15,3,3,7
201105210,3,6,5,2,1,7
200783256,4,1,12,1,2,7
202315164,3,7,1,1,6,7
200773570,3,6,12,2,2,7
200081982,1,1,12,1,3,2
201058856,3,1,3,3,11,4
201068210,3,1,1,2,1,7
201486610,3,1,2,1,2,2
200623155,4,6,1,3,1,4
200712297,4,6,12,1,2,7
201991304,4,1,1,2,4,7
170838353,3,1,1,2,2,7
200880870,4,1,5,1,12,7
201522018,4,3,12,2,2,7
201166212,1,1,3,1,8,7
200451649,4,3,12,3,2,2
200773455,3,7,12,2,2,2
201175684,3,1,1,1,10,4
201953833,4,3,6,3,6,7
201343597,4,6,12,2,3,7
200773463,3,1,12,2,8,2
201159951,3,1,2,1,1,7
201990835,3,3,12,2,2,4
201036357,3,1,1,2,3,4
201990884,3,1,12,1,2,7
201175882,3,1,5,1,5,2
201085503,3,1,12,2,2,2
201522190,3,1,12,1,2,2
200773539,1,7,12,1,2,7
201175791,3,3,2,2,6,7
201159910,3,1,1,1,11,7
200773604,3,6,12,1,1,7
202355327,3,7,1,1,10,7
201067774,4,6,5,3,2,4
201145539,3,1,2,1,2,7
201486529,3,1,2,2,2,2
201117660,4,3,1,3,3,7
201085511,3,1,15,2,2,2
201145729,3,1,2,1,2,7
201165925,4,6,12,2,2,2
202354643,3,1,5,1,2,2
201067733,3,1,2,2,2,7
201118114,3,1,5,1,2,4
201521986,4,6,15,2,2,7
201166113,3,1,5,1,2,7
200380541,4,3,12,3,3,7
201119260,3,1,6,1,11,7
201085594,3,3,2,2,2,2
201159035,3,1,5,2,2,2
201117249,3,1,15,1,1,7
202044996,3,1,5,3,2,2
200811826,4,6,15,2,3,4
201991247,4,3,2,2,2,7
201953817,3,7,5,2,2,7
200122562,4,7,12,2,3,7
201772548,4,6,12,2,2,2
202075834,4,6,12,2,1,4
201104932,3,1,5,1,6,7
201085529,3,1,1,2,3,7
200602670,4,3,12,3,2,7
202340576,4,6,2,1,3,4
200783132,4,1,12,2,3,7
200783132,3,7,12,2,3,7
201041811,4,6,12,3,4,7
201504800,3,1,12,1,12,4
200783140,4,1,12,2,3,7
200081933,3,7,12,1,10,7
202344511,4,1,12,2,1,7
202351623,1,7,12,2,3,7
202355152,3,1,12,1,3,7
201105301,3,1,1,1,3,2
200353605,4,6,12,2,3,2
200674893,4,1,12,2,2,2
200674885,4,6,12,1,11,7
201145638,3,1,5,2,2,2
201281748,4,1,14,2,11,7
201166048,1,6,1,2,10,7
202344453,4,7,5,3,2,2
201990587,3,1,12,3,4,7
100103175,4,3,12,2,2,7
201118668,1,1,2,1,2,7
202353140,3,1,6,3,3,7
170839161,3,1,5,1,2,7
201145521,3,1,15,1,2,2
201798147,3,1,6,2,3,7
200081925,3,1,12,2,2,2
201175601,3,3,16,1,8,7
202354635,3,3,2,1,2,7
201117926,3,1,5,2,2,2
202354569,1,3,14,1,11,7
200674869,4,6,12,1,2,2
200674869,1,7,12,2,2,2
201117884,3,3,1,2,3,7
201772464,4,6,5,2,2,7
201117918,3,3,5,2,2,2
201772530,4,7,12,2,3,7
201407145,4,1,15,3,3,7
201145000,3,1,1,1,1,7
201165701,3,1,2,1,3,4
170838981,3,1,5,2,11,7
201990991,3,6,2,3,2,7
200773182,1,7,12,1,2,7
200202232,4,1,4,3,2,2
200081966,4,1,12,1,6,7
200461762,4,6,6,3,2,2
201117835,3,1,15,3,6,2
202353942,3,1,6,2,2,2
202344412,4,7,12,2,2,2
201761970,4,6,1,3,3,7
201853611,4,6,12,3,2,2
200202216,4,6,12,3,2,2
201352465,4,7,12,2,5,7
201159266,3,1,2,2,1,7
201085362,3,1,5,1,2,7
201182227,3,1,15,3,5,7
200602613,4,3,12,1,11,7
202354429,3,1,5,2,11,7
200801132,3,1,12,2,3,7
201691235,3,3,12,2,2,2
201117223,3,1,1,2,1,2
014269443,3,1,15,2,6,2
201486420,3,1,5,1,2,7
201486321,3,7,5,2,2,2
201352432,4,1,12,3,2,2
306020397,3,6,12,3,3,4
202352977,3,1,15,3,2,2
200773166,3,7,12,1,3,7
201118189,1,7,2,2,2,7
201165800,3,1,12,1,2,7
201990819,3,7,15,2,5,7
201085420,3,3,5,1,2,2
201097136,3,1,1,2,10,7
202351920,3,3,15,1,11,7
202044731,3,1,12,2,2,7
202044731,3,1,12,2,2,7
000952325,4,1,5,1,2,2
170843700,3,1,5,2,2,2
202251328,3,1,5,2,3,4
201486214,3,1,1,3,1,4
200830800,4,7,12,1,6,7
201407194,4,6,15,3,4,7
200372993,4,1,2,2,11,7
201407129,4,3,15,3,2,2
201504735,1,7,5,3,2,2
201041696,4,1,14,2,2,7
201504743,4,6,12,1,8,7
201158714,3,1,2,2,2,7
201858214,4,7,12,1,2,7
202314118,3,6,1,1,2,7
201067683,3,6,5,1,3,2
201330693,4,6,1,2,2,2
200783108,4,3,12,1,2,4
201174927,1,7,2,1,10,2
200340479,4,1,15,3,6,2
201117553,3,1,5,1,2,7
201035920,3,1,2,2,2,7
201097110,3,1,2,1,3,7
202352225,3,7,1,2,2,2
201505070,3,1,5,2,2,7
201035979,3,1,3,3,11,4
200674760,4,6,12,2,2,2
201041712,3,5,15,1,2,4
201691250,3,1,5,2,2,2
201857349,4,6,1,3,2,2
202314233,3,7,2,1,4,7
201175080,3,6,5,2,2,2
200150837,4,1,5,1,12,7
202346524,3,1,1,3,2,7
201953775,3,3,2,2,2,7
201634375,3,3,1,1,3,7
200773141,3,6,12,2,3,4
201380631,4,3,1,2,11,7
201772373,4,3,12,2,2,7
201144995,4,6,1,2,1,7
170839146,3,3,2,1,1,7
200202174,4,6,12,3,11,4
202126371,4,7,2,2,2,7
201174802,1,7,1,1,3,7
201159217,3,6,4,2,12,7
201117355,3,1,5,2,2,2
202013967,4,6,12,3,3,4
202353355,3,3,1,1,11,4
200822401,3,1,2,2,2,2
200822401,3,1,2,2,2,2
201158896,3,1,2,1,3,4
170707798,4,1,5,3,2,2
201158888,3,6,2,2,2,2
201035847,3,1,12,2,3,7
201158862,3,1,5,2,2,2
201159084,3,1,5,2,2,2
201857372,4,6,12,3,2,2
307019471,4,3,12,3,2,2
201174984,3,1,2,1,15,4
200527620,4,5,6,1,2,2
200901361,4,3,1,2,11,7
202352217,3,7,5,2,2,2
201158748,3,1,2,3,1,7
201165495,4,6,12,2,2,2
200081909,4,1,12,3,2,2
200081909,4,1,12,3,2,2
200650893,4,7,12,2,2,7
200513430,4,6,5,2,2,7
200772994,1,7,12,2,11,7
201158508,3,3,1,1,4,7
200220168,4,6,12,3,2,2
201067089,3,1,15,1,6,2
201772316,4,6,12,2,2,2
202346516,3,1,1,2,11,4
201352366,4,3,2,1,1,7
201504719,3,1,1,2,10,7
201691987,3,3,5,1,2,7
202353736,3,1,15,2,2,2
200622744,4,6,2,3,2,4
201117157,3,1,5,2,3,2
201041647,4,3,15,1,1,7
201798154,3,1,1,2,5,4
201116712,3,1,15,3,2,7
201486040,3,1,5,1,3,7
200674679,4,3,12,2,2,7
202347027,4,1,15,3,3,7
200032134,4,6,1,3,2,2
202004461,4,6,12,3,2,4
200622736,4,3,12,2,2,2
201041621,4,6,5,1,3,7
201174745,1,7,1,1,2,4
202313821,3,1,2,1,2,7
201407079,4,7,15,3,4,7
200602571,4,7,12,3,2,2
201158797,3,1,1,2,3,4
200451508,4,3,12,3,6,2
200372910,4,3,2,3,2,2
201144342,3,1,2,1,2,7
201691813,3,1,5,1,2,2
202004446,4,6,5,2,2,2
202086963,3,1,1,3,3,7
201751203,4,1,2,1,1,7
200202265,4,6,5,2,2,2
201157898,3,1,1,1,10,7
201020161,3,1,6,2,10,7
201165552,3,1,1,1,5,7
170390603,4,6,12,3,2,7
200650869,4,1,2,1,3,7
201067204,3,5,15,1,11,7
202023404,4,1,15,3,3,7
200822328,3,1,2,1,11,7
202339735,3,3,2,1,1,7
170873186,3,1,5,2,2,2
200822336,3,7,1,1,1,4
201634193,3,1,2,2,1,7
201085891,3,7,5,2,2,2
201041605,1,1,1,2,3,7
201504347,3,3,5,1,2,2
306018888,3,1,12,3,5,7
201989837,3,1,12,2,2,2
200001758,4,6,12,3,3,7
202349585,3,1,1,2,3,4
200011930,4,6,2,3,2,2
014269351,3,1,15,1,2,7
201067295,3,1,3,3,11,4
200150811,3,1,5,2,2,2
200150811,4,1,5,2,2,2
202344198,4,6,12,1,3,7
202349940,3,3,5,2,2,2
201572567,4,6,15,2,2,7
201692399,3,1,5,2,2,2
201485869,3,1,5,1,12,7
200773034,1,7,12,2,2,7
200773034,1,7,12,2,2,7
200372803,1,7,15,2,2,7
200372803,1,7,15,2,2,7
200822302,3,7,1,1,1,7
201144789,3,1,2,1,11,7
200231421,4,6,12,3,2,4
201096864,3,1,1,2,3,2
200611622,1,7,2,2,2,7
200611622,3,1,2,2,2,7
201271806,4,6,12,3,11,7
200830743,4,6,6,2,8,2
201104668,3,1,1,1,2,7
200772937,3,1,12,2,2,7
201066784,4,3,5,3,3,4
200690584,4,1,12,3,11,7
201281649,4,7,15,2,2,7
170170377,3,1,1,2,11,2
201380623,4,3,12,2,3,7
201634136,3,1,1,2,10,7
201407087,4,1,15,3,4,7
120343397,3,1,1,1,11,7
201084928,1,1,2,1,3,7
201634094,3,1,6,1,2,2
201143955,3,1,5,1,1,7
201084894,4,3,15,1,11,4
200081834,3,1,12,2,2,7
300864071,3,1,2,2,3,7
200741437,3,1,12,3,5,2
202251195,3,1,12,1,2,7
014269344,3,7,2,2,2,7
201857281,4,3,5,3,2,2
202349957,1,3,5,1,3,4
200622579,4,6,15,2,1,7
200772903,3,1,12,3,8,2
200800985,4,1,12,3,4,7
202344115,4,1,12,1,1,7
201144771,3,1,2,3,2,2
201174190,4,6,5,3,12,4
201084381,3,7,5,1,2,7
201261575,4,3,12,2,11,2
201485919,3,1,1,1,2,7
202352027,4,1,15,3,7,7
201343431,4,1,12,3,10,4
201067006,3,1,2,2,2,2
201989761,3,6,12,2,2,2
201407061,4,1,15,3,3,7
200772812,3,1,12,2,3,7
201989753,3,1,15,2,4,2
200622629,4,3,2,1,3,7
200461655,4,6,12,3,3,2
201772183,4,6,12,3,2,7
201057957,3,1,15,2,5,7
202339727,3,1,5,1,2,7
201261567,4,3,12,2,3,7
201485950,3,1,5,2,2,2
300863701,3,1,5,1,2,2
200993673,4,1,1,3,3,7
201504529,3,1,2,1,1,4
201271764,4,1,12,2,5,2
200611556,4,1,12,3,2,7
201343407,4,7,12,1,3,4
201067014,3,1,2,1,2,2
200602514,4,3,12,3,5,2
201681632,3,1,12,2,2,2
201173952,3,1,5,1,12,4
201066909,4,6,2,2,11,4
200372779,4,6,1,2,3,7
201486131,3,1,5,1,2,7
200840924,4,1,12,2,2,4
201941796,3,1,1,3,2,7
201941796,3,3,1,3,2,7
200772796,3,7,12,2,2,7
201116563,3,1,1,2,2,4
200032001,3,6,12,2,12,2
200690568,4,1,12,2,2,7
201173960,4,1,2,1,1,7
201165313,3,1,1,2,3,7
200271229,4,6,12,2,2,2
201096674,3,3,2,1,2,7
202251120,1,7,12,1,2,7
201145125,3,1,1,2,13,2
201485802,3,1,5,1,2,7
201174547,3,1,1,1,3,7
200674539,4,1,12,3,2,2
200372571,4,6,5,1,11,7
202313771,4,6,1,2,3,2
201096658,1,7,5,3,2,2
202343414,3,1,15,2,2,4
201797255,3,1,6,1,3,2
202004388,4,1,1,1,3,7
201521796,3,1,12,2,2,2
200772770,3,7,12,1,3,7
201797628,3,1,1,1,1,7
200353258,4,6,12,1,2,4
201761830,4,6,2,3,11,4
201504230,3,1,1,1,3,7
201066677,3,7,1,2,1,2
201691086,3,1,12,2,2,2
201104296,3,1,15,1,3,7
201174398,3,1,1,1,3,7
202013942,3,1,2,3,3,4
200800928,3,1,5,3,2,2
201772142,4,6,2,2,1,4
200650810,4,3,15,2,2,2
200782852,4,6,12,3,4,7
201521788,3,7,1,1,3,7
201173887,3,1,5,2,3,7
201103983,3,1,6,1,2,7
201084431,3,7,1,1,2,7
201165263,3,1,1,2,2,7
202351995,1,7,2,1,2,4
170710834,3,1,2,2,2,7
201116407,3,7,12,2,2,2
201521770,3,1,2,2,1,4
201165180,3,1,15,2,6,2
200622561,4,6,5,3,2,2
201690856,3,1,12,1,13,4
201035110,3,1,7,1,2,4
201035532,3,6,12,2,8,7
201057577,3,1,15,2,3,7
201504073,1,7,1,1,3,7
201116373,3,1,12,2,11,7
201066545,3,1,5,1,11,7
201485745,3,1,5,2,1,7
200372514,4,6,2,3,2,2
201116449,3,6,5,1,11,7
201989423,4,3,1,2,10,4
200081768,3,1,12,1,2,7
201580834,4,1,1,3,11,2
201116423,3,1,2,1,2,4
200231330,4,6,5,3,2,2
201485711,3,1,2,2,2,7
306486481,4,3,1,2,3,7
200040756,4,6,1,3,5,4
202313565,3,1,1,3,11,2
201772084,3,1,15,3,3,2
201066123,4,3,15,1,2,2
200231348,4,1,12,1,3,7
201165081,3,1,15,1,2,2
202004347,4,6,5,3,3,7
202351862,3,1,2,2,3,7
201057833,3,7,12,1,2,7
200031912,4,6,12,2,2,2
201310976,4,3,12,2,2,7
201751153,4,6,12,3,2,7
201989365,3,1,12,3,3,2
201701547,3,1,12,2,2,7
201144003,3,1,5,1,3,7
200081743,3,1,12,2,8,7
201035268,1,1,5,1,11,4
201057510,3,3,1,1,1,7
200513307,4,6,15,3,6,4
000952226,4,1,1,2,10,7
000952226,4,1,1,2,2,7
201144151,3,1,2,1,2,2
201116290,3,1,1,2,11,7
201066420,3,7,15,1,2,7
200622660,4,6,12,1,3,7
202013892,4,1,12,3,2,4
200822062,4,3,12,2,11,7
201173580,1,7,2,2,2,7
200772606,4,6,12,2,3,7
202351987,3,1,5,3,2,4
201143823,3,1,5,2,2,2
201041464,3,1,15,2,2,7
300862802,3,3,5,2,11,7
201066412,3,1,2,2,6,2
202349650,4,6,2,2,2,7
201690989,3,1,15,1,4,7
200642742,4,1,12,3,3,2
201772076,3,1,2,2,2,7
201761822,4,1,1,3,11,7
200461564,4,6,12,3,2,2
201485638,3,1,2,3,2,7
201173523,3,1,1,2,3,7
171063316,4,1,6,2,3,7
201173457,3,1,2,2,2,2
200372548,4,6,1,2,3,7
202340451,4,6,2,3,2,7
201104031,3,1,1,1,11,4
201503588,1,1,2,2,3,7
201143351,4,1,15,2,6,7
202352456,3,1,1,2,5,7
201157385,3,1,2,1,11,7
200372472,4,1,2,1,2,7
201989688,3,6,12,2,2,7
201103942,3,1,15,1,1,7
201084076,3,1,2,3,11,7
201406865,3,1,15,1,13,7
300862471,3,1,2,2,3,7
300793965,3,1,5,1,3,7
170708002,1,7,15,1,8,7
201922770,4,6,15,3,5,7
201157328,3,1,5,3,4,7
201157450,3,1,2,2,3,7
201103777,3,1,15,1,8,7
202349635,1,1,5,3,11,7
200150761,4,1,15,1,6,7
202352555,3,1,5,3,2,2
201281540,4,6,15,2,3,7
201143302,3,1,2,1,1,7
201181757,3,3,1,1,13,7
201320496,4,1,12,3,2,2
201143930,3,1,15,2,2,7
201157245,3,1,1,1,4,7
201633658,3,1,15,2,2,7
200602381,4,3,12,3,6,2
200822005,3,1,15,2,3,7
201521648,3,1,12,2,2,7
201931102,4,7,2,3,2,7
201115813,1,7,12,2,2,2
201164860,3,1,5,2,1,4
201503489,3,1,5,2,2,2
201173226,3,1,5,1,2,7
200622389,4,6,15,2,2,7
202013850,4,6,12,2,2,7
201115771,3,1,5,1,2,7
201115920,3,1,5,1,4,4
202352142,3,1,1,2,3,2
201485422,3,1,2,2,2,2
170667828,3,1,5,2,2,7
200602365,4,7,12,3,1,7
304891658,4,7,15,2,2,2
201034972,3,5,1,2,2,4
200451367,4,1,12,1,4,7
200990448,4,3,5,2,5,2
202004305,4,6,2,2,1,7
202351847,3,1,2,1,1,4
014269310,3,1,5,2,2,7
201352085,4,1,12,2,2,2
201164829,3,1,1,2,3,2
201115227,3,7,1,2,11,2
201988821,3,7,12,2,2,2
201164704,3,1,1,1,4,7
201115722,3,1,1,1,4,7
125884346,3,1,1,2,11,4
200965861,3,1,15,2,2,4
200011674,4,3,5,3,2,2
200921021,4,1,12,3,3,7
201124385,4,3,12,2,2,2
201503711,3,1,12,2,11,7
200602332,4,3,12,1,10,7
170838122,3,1,5,2,2,2
202338265,4,1,4,3,4,7
200081628,3,7,12,1,11,7
200821957,3,1,5,3,11,7
201115599,3,3,2,1,11,7
200800795,1,1,12,3,2,2
200800795,4,6,12,3,2,2
200352870,4,1,3,3,6,4
201485455,3,1,5,1,3,7
201142999,4,1,1,3,1,7
200051977,3,1,12,3,2,7
170842793,3,1,3,2,11,7
201103173,4,6,2,1,1,7
200921039,4,3,12,1,2,7
200150746,4,3,12,3,5,7
200570612,4,6,5,3,2,2
201343001,4,3,12,3,2,4
201485331,3,1,1,2,11,7
171063258,4,6,15,2,3,7
200022739,3,1,12,3,3,7
170763536,3,1,5,3,2,2
201034980,3,7,12,1,2,2
201173010,3,1,5,2,2,4
201041266,3,1,15,2,5,7
202330908,1,6,15,2,2,4
201485323,4,1,14,3,11,7
200622280,4,3,6,3,2,7
200622280,3,1,2,3,2,7
201572385,3,6,6,3,2,2
202346698,3,1,5,3,2,7
200031714,4,3,1,1,11,7
100354828,4,1,5,2,2,2
201172913,3,1,10,1,3,4
201156726,3,1,1,2,10,7
201988961,4,6,12,3,2,7
306232844,4,3,12,2,2,7
201172699,3,1,2,1,3,7
200602290,4,3,12,1,11,7
200840817,4,1,12,3,4,7
201172236,3,1,15,2,2,2
201096179,3,1,5,2,2,2
201761764,4,3,12,2,2,2
201862513,4,6,12,2,5,2
202339412,3,3,2,1,2,7
300792744,3,1,1,1,1,7
202013819,4,1,2,3,2,7
202338968,1,7,15,2,2,4
201164464,3,1,2,2,3,7
201856812,4,6,12,3,1,7
201083656,3,6,1,1,4,7
200261865,4,3,12,2,3,4
200051928,1,1,12,2,2,7
201096245,3,1,5,1,2,2
300792363,3,1,15,1,10,7
202340378,4,7,12,3,5,4
201690906,3,1,12,2,4,7
200622520,4,6,6,1,10,7
201406600,3,1,15,2,2,4
201485232,3,1,2,2,2,2
201406725,4,7,15,3,4,4
201142791,3,1,1,2,2,7
200920874,4,6,5,1,1,7
201503570,4,6,12,2,3,7
201362043,4,7,12,1,2,7
200782571,4,6,12,3,2,7
201115292,3,1,2,1,2,7
200051944,3,3,12,2,6,7
201406675,4,6,15,1,10,7
200051910,4,1,12,3,2,2
200372720,4,6,1,2,3,7
200011641,4,6,12,2,2,2
201156759,3,1,2,2,2,7
200372365,4,6,1,2,13,7
202349908,3,3,5,3,2,2
200451334,4,6,12,3,11,7
200540847,4,7,12,3,2,4
200674059,4,7,5,3,2,2
201172400,3,1,5,1,2,2
201633088,3,1,15,2,2,2
200150589,4,1,12,3,2,2
362661902,4,3,15,3,6,7
362661902,4,3,15,3,6,7
201261310,4,7,1,3,3,2
200772283,1,7,12,1,2,7
201922614,4,6,6,3,11,7
201164407,3,1,5,2,11,7
202327979,4,3,5,3,2,2
200051878,3,1,6,2,6,4
201164605,3,1,5,2,8,7
201115037,3,1,15,2,3,2
170707749,1,7,15,2,2,7
170707749,3,1,15,2,2,7
200782555,4,7,12,1,10,7
201485141,3,1,1,1,3,2
200782712,4,6,15,3,2,4
170842421,3,1,1,1,3,7
201172384,4,6,5,1,2,2
201103272,3,1,5,1,3,7
201156403,4,3,10,2,11,7
200410751,4,6,12,2,1,7
200622165,4,6,12,1,5,7
201771813,4,6,5,3,2,7
000901876,4,3,1,1,3,2
201406543,4,3,15,1,5,7
014269237,3,1,1,2,3,7
201796828,3,3,5,1,11,7
200674067,4,6,12,3,2,7
202126322,4,7,12,3,8,7
202075107,4,6,2,2,2,7
201056991,3,1,5,2,2,2
200920833,4,1,1,2,3,7
201156635,3,1,2,2,2,2
200552602,4,7,12,3,5,7
200461424,4,6,5,2,2,7
014269294,3,1,5,2,2,2
170165385,3,1,1,1,3,7
201485117,3,6,5,2,11,7
200782548,4,6,1,2,3,7
200071801,4,6,12,3,2,2
200622140,4,1,12,3,3,2
170763635,3,1,5,2,3,2
201114444,3,1,2,2,2,7
201503554,3,1,1,2,11,7
201485125,3,1,1,1,3,2
202340329,4,7,15,2,2,7
202349502,3,1,2,1,11,4
201261302,4,7,2,3,2,4
201065430,3,1,15,1,4,7
170165328,3,1,15,1,5,7
201114907,3,3,12,1,11,7
170865232,3,1,2,1,4,4
202327953,4,1,2,2,2,4
201142973,3,6,6,2,12,7
201181294,3,1,1,1,3,7
201986767,3,1,12,3,1,7
201181427,3,1,1,1,3,7
201114691,1,7,12,1,2,7
201114931,3,1,6,3,4,7
201114980,3,7,2,1,2,7
200772135,3,7,12,3,4,2
200602217,4,1,12,3,11,7
202346888,3,7,12,1,11,7
200901106,4,6,14,3,11,2
201771821,4,7,12,2,2,7
200512994,4,6,12,1,3,7
170763056,3,1,5,2,2,2
201034444,3,7,5,2,11,7
201281474,4,6,1,2,11,7
201114881,3,1,2,2,11,7
201164225,3,7,15,1,1,7
200642593,4,3,12,3,3,7
200523819,4,6,15,3,2,2
201142874,3,1,1,1,3,7
014326417,4,6,12,3,2,4
200352656,4,6,12,1,2,7
201406253,3,1,15,3,3,7
201103140,3,1,1,2,5,2
201041134,3,1,12,2,2,2
201065406,3,1,5,1,2,2
201271624,4,3,12,2,11,7
201503174,3,1,5,2,2,2
200261782,4,1,12,2,11,7
202327755,4,1,2,3,2,7
202074993,4,7,1,2,10,7
202076063,4,1,5,1,2,2
201796190,3,1,1,1,10,7
201771771,3,1,15,3,3,2
200461408,4,6,5,3,11,2
201380516,4,3,12,2,2,7
200772192,3,5,12,2,5,4
200211100,4,6,12,1,11,7
170165344,3,1,2,1,4,4
201485000,3,5,12,3,2,2
201796562,3,6,15,1,2,2
200754430,4,7,5,3,2,2
201041126,1,1,12,1,6,4
201142882,3,3,5,2,2,2
201406295,3,1,15,3,2,7
170842728,3,1,5,2,2,2
202343299,4,1,15,2,3,7
201572146,4,6,12,3,2,2
202330874,3,1,2,1,1,7
201271541,4,6,12,3,5,4
201201779,4,6,15,3,3,4
200611408,4,1,12,2,2,7
200772150,3,1,12,3,2,2
201485067,3,1,12,1,2,2
200261766,4,6,5,1,3,7
200380459,4,3,12,1,3,4
202339545,3,1,5,3,2,7
200690519,4,1,5,2,2,2
200772069,1,7,15,1,2,7
200772069,1,7,15,1,2,7
201034345,3,1,5,2,11,7
014490577,3,1,12,2,8,7
202329371,3,1,6,2,11,7
201406824,4,1,15,3,10,7
201281375,4,5,12,1,3,7
201156353,3,1,2,1,1,7
201172301,3,1,1,1,3,7
200150571,4,7,12,2,2,2
202328662,1,7,5,2,2,2
201406170,3,1,15,1,2,2
201351798,4,1,12,3,2,7
201796026,3,1,15,1,1,7
201163912,3,1,15,1,6,7
201406204,3,1,15,2,2,2
201771789,4,6,12,2,4,2
200372258,4,6,1,3,12,7
200051662,3,7,12,1,2,7
201380532,4,7,5,3,2,2
202074977,4,6,12,3,2,2
200602092,4,3,12,2,12,4
200081479,3,7,12,2,2,7
200673978,4,3,12,3,4,2
171062839,1,1,1,2,3,7
200901064,4,3,12,3,2,2
202339529,3,1,2,3,2,7
200372225,4,3,1,2,2,2
201796414,3,3,1,1,3,2
201521481,3,1,6,3,3,7
170365225,4,3,1,3,1,7
201406154,1,5,15,2,1,7
200830529,4,7,12,3,2,2
201351921,4,7,12,3,2,2
201484862,1,5,12,1,11,4
201922630,4,3,12,1,2,7
201181237,3,1,5,1,11,4
201113982,3,1,12,2,4,7
200772077,3,1,12,2,2,2
200461382,4,6,12,2,2,2
201330552,4,6,2,3,3,7
201181195,3,6,3,2,3,4
201406188,4,7,15,3,2,2
201171899,3,1,5,1,2,7
202013710,4,1,2,2,2,7
202330858,4,6,2,2,1,4
200081453,4,6,12,3,2,7
201171667,1,1,1,1,3,7
201502994,3,1,5,2,2,2
201065448,3,6,5,1,2,2
201351756,4,1,12,2,2,2
200552214,4,6,12,3,3,4
201406071,4,6,15,2,11,7
201114436,1,2,5,1,2,4
200920676,4,1,15,3,5,4
170763015,1,1,5,2,3,4
200920866,4,3,12,1,2,7
200771962,3,1,12,1,3,7
171062599,3,1,1,2,11,4
201172269,3,1,2,1,3,7
201171626,1,7,1,1,3,7
200771996,3,1,12,2,3,7
201201811,3,3,2,2,2,7
201484847,3,7,12,2,12,7
170840581,3,6,5,1,2,2
170725196,3,1,5,2,10,2
200602076,3,1,12,3,11,7
200602076,4,1,12,3,11,7
200602076,4,1,12,3,11,7
200782381,4,6,12,3,3,4
201571197,3,7,5,2,2,2
305460511,4,1,12,3,11,2
201041027,3,1,6,2,2,7
201351772,4,3,5,2,2,2
100969674,1,7,2,2,2,7
200771939,3,7,12,1,3,7
014269302,3,1,5,2,2,2
201155710,4,3,1,1,3,7
200920650,4,7,14,2,11,7
200673788,4,6,12,3,8,2
200741130,4,3,15,3,3,7
201380474,4,3,12,3,11,4
202340162,4,1,12,3,5,7
300790169,3,1,2,2,2,7
201405974,3,1,3,3,14,7
200211183,4,3,12,3,2,2
200461358,4,6,12,3,3,7
202340246,4,7,2,1,2,7
201172152,3,1,2,1,2,7
202250783,3,1,1,1,2,2
170873046,3,1,5,2,2,2
202327748,4,1,1,3,5,7
200211027,4,3,12,3,3,2
201521465,3,6,12,1,2,7
170873293,3,1,5,2,10,2
201342417,4,6,15,2,5,2
202086039,4,1,15,2,2,2
201351707,4,1,12,1,3,7
200901031,4,3,12,3,5,2
200782332,4,1,12,3,3,7
200811156,4,6,1,3,8,4
200001451,4,3,12,3,2,2
200261709,4,3,12,2,3,7
202327821,4,6,12,1,5,7
201405933,3,1,15,2,2,2
202329645,1,7,5,1,3,7
201163672,3,1,1,2,3,7
201102811,3,6,5,1,1,7
201163839,4,6,6,2,2,4
